pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,resilience4j,50,25,0,7,50,1.3,562.5,38.95,0.538860103626943,0.5451174289245985,0.5419977963969063,0.37111046368949957
retry,resilience4j,50,25,0,7,50,1.5,554.0,37.55,0.45077720207253885,0.5105067985166872,0.48156893444246585,0.3257812827150643
retry,resilience4j,50,25,0,7,50,1.7,552.5,36.7,0.43523316062176165,0.4894932014833129,0.4631584493470843,0.34132872331392533
retry,resilience4j,50,25,0,7,50,1.9,553.0,35.7,0.44041450777202074,0.4647713226205193,0.45275673434334357,0.3149685273885183
retry,resilience4j,50,25,0,7,70,1.1,556.0,31.6,0.47150259067357514,0.36341161928306565,0.42094102796106303,0.3433572122388615
retry,resilience4j,50,25,0,7,70,1.3,554.0,33.3,0.45077720207253885,0.4054388133498146,0.42870777767545354,0.2864207924248943
retry,resilience4j,50,25,0,7,70,1.5,541.0,29.9,0.3160621761658031,0.3213844252163165,0.31873440979464807,0.25718001535322804
retry,resilience4j,50,25,0,7,70,1.7,510.5,26.799999999999997,0.0,0.24474660074165636,0.1730619810567817,0.20681523706228203
retry,resilience4j,50,25,0,7,70,1.9,524.5,26.299999999999997,0.14507772020725387,0.23238566131025956,0.19371453286103874,0.2510581487671845
retry,resilience4j,50,25,0,7,90,1.1,539.0,26.6,0.29533678756476683,0.23980222496909775,0.2690064359724558,0.3122029361682935
retry,resilience4j,50,25,0,7,90,1.3,529.5,24.0,0.19689119170984457,0.1755253399258344,0.1865144583256248,0.22416959040732254
retry,resilience4j,50,25,0,7,90,1.5,528.0,23.1,0.18134715025906736,0.15327564894932025,0.16789909688250265,0.2169577965716721
retry,resilience4j,50,25,0,7,90,1.7,525.0,16.9,0.15025906735751296,0.0,0.10624920546326362,0.2875445518092617
retry,resilience4j,50,25,0,7,90,1.9,528.0,20.0,0.18134715025906736,0.07663782447466012,0.1392123289211368,0.4013413677725921
retry,resilience4j,50,25,0,9,10,1.1,587.5,54.2,0.7979274611398963,0.9221260815822004,0.8622658359158456,0.7001824978274285
retry,resilience4j,50,25,0,9,10,1.3,578.0,53.2,0.6994818652849741,0.8974042027194069,0.804552416850823,0.6753371049522326
retry,resilience4j,50,25,0,9,10,1.5,576.0,52.6,0.6787564766839378,0.8825710754017307,0.7872871324288745,0.6063855175690864
retry,resilience4j,50,25,0,9,10,1.7,594.0,54.4,0.8652849740932642,0.927070457354759,0.8967100198201041,0.6067022389854982
retry,resilience4j,50,25,0,9,10,1.9,595.5,54.0,0.8808290155440415,0.9171817058096416,0.899189089150933,0.5991920170121939
retry,resilience4j,50,25,0,9,30,1.1,583.0,46.3,0.7512953367875648,0.7268232385661311,0.7391605722704977,0.5284577218282165
retry,resilience4j,50,25,0,9,30,1.3,589.0,47.5,0.8134715025906736,0.7564894932014834,0.7854973707312346,0.5279304415024118
retry,resilience4j,50,25,0,9,30,1.5,579.0,46.4,0.7098445595854922,0.7292954264524104,0.7196357126413073,0.5014943807463624
retry,resilience4j,50,25,0,9,30,1.7,567.0,45.2,0.5854922279792746,0.6996291718170583,0.6450899654627863,0.4438173894739297
retry,resilience4j,50,25,0,9,30,1.9,588.0,46.45,0.8031088082901554,0.7305315203955502,0.7676783376664563,0.4569661934908149
retry,resilience4j,50,25,0,9,50,1.1,563.0,38.650000000000006,0.5440414507772021,0.5377008652657604,0.5408804492081917,0.40696334651501637
retry,resilience4j,50,25,0,9,50,1.3,552.5,37.9,0.43523316062176165,0.5191594561186651,0.4790378090413304,0.3902367809893841
retry,resilience4j,50,25,0,9,50,1.5,558.0,37.150000000000006,0.49222797927461137,0.5006180469715701,0.49644073792064863,0.3238456307015287
retry,resilience4j,50,25,0,9,50,1.7,548.0,34.8,0.38860103626943004,0.44252163164400493,0.4164349648279712,0.3086332801103165
retry,resilience4j,50,25,0,9,50,1.9,549.0,35.650000000000006,0.39896373056994816,0.46353522867737973,0.43245633683372064,0.33160425864325016
retry,resilience4j,50,25,0,9,70,1.1,539.5,28.55,0.3005181347150259,0.2880098887515452,0.2943304650484519,0.271588538965875
retry,resilience4j,50,25,0,9,70,1.3,568.0,32.650000000000006,0.5958549222797928,0.38936959208899896,0.5033148952934987,0.3244607449180263
retry,resilience4j,50,25,0,9,70,1.5,560.0,30.1,0.5129533678756477,0.32632880098887523,0.429890476732043,0.25393855726365727
retry,resilience4j,50,25,0,9,70,1.7,534.5,30.35,0.24870466321243523,0.33250927070457365,0.29361235039427264,0.2593966395897955
retry,resilience4j,50,25,0,9,70,1.9,525.0,27.7,0.15025906735751296,0.26699629171817063,0.21663887822180494,0.3938044940245833
retry,resilience4j,50,25,0,9,90,1.1,539.0,23.55,0.29533678756476683,0.16440049443757732,0.23900977036556065,0.23710299055636289
retry,resilience4j,50,25,0,9,90,1.3,533.5,22.35,0.23834196891191708,0.13473423980222504,0.19359779120626963,0.224875931771132
retry,resilience4j,50,25,0,9,90,1.5,547.0,21.25,0.37823834196891193,0.10754017305315208,0.27805496952553593,0.2341311896080347
retry,resilience4j,50,25,0,9,90,1.7,536.5,25.0,0.2694300518134715,0.200247218788628,0.23737259893760965,0.3447438004809831
retry,resilience4j,50,25,0,9,90,1.9,532.0,22.8,0.22279792746113988,0.14585908529048214,0.18830001227131596,0.5686254484301805
